run,variant,batch_size,seed,abm,metric,step,value
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,20,176.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,21,182.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,22,184.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,23,191.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,24,199.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,25,207.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,26,212.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,27,224.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,28,234.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,29,245.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,30,259.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,31,274.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,32,300.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,33,313.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,34,337.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,35,367.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,36,389.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,37,412.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,38,447.0
sgboba 128 abm4,aboba,128,seed3,4,adaptive_batch/batch_size,39,446.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,2,252.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,3,242.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,4,241.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,5,232.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,6,227.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,7,226.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,8,227.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,9,231.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,10,234.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,11,238.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,12,245.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,13,249.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,14,256.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,15,263.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,16,272.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,17,282.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,18,288.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,19,299.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,20,306.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,21,316.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,22,327.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,23,344.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,24,359.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,25,376.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,26,395.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,27,419.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,28,447.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,29,475.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,30,507.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,31,555.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,32,607.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,33,647.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,34,727.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,35,798.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,36,842.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,37,947.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,38,1007.0
sgboba 128 abm8,aboba,128,seed1,8,adaptive_batch/batch_size,39,1076.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,2,255.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,3,242.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,4,240.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,5,232.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,6,229.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,7,228.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,8,229.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,9,231.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,10,237.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,11,241.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,12,246.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,13,254.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,14,260.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,15,266.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,16,275.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,17,281.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,18,291.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,19,299.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,20,307.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,21,320.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,22,336.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,23,344.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,24,362.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,25,377.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,26,402.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,27,420.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,28,447.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,29,482.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,30,516.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,31,558.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,32,605.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,33,672.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,34,715.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,35,807.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,36,877.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,37,955.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,38,1026.0
sgboba 128 abm8,aboba,128,seed2,8,adaptive_batch/batch_size,39,1098.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,2,253.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,3,236.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,4,235.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,5,227.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,6,225.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,7,222.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,8,225.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,9,230.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,10,232.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,11,236.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,12,242.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,13,249.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,14,254.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,15,261.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,16,270.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,17,277.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,18,285.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,19,296.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,20,305.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,21,316.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,22,327.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,23,340.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,24,356.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,25,374.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,26,395.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,27,419.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,28,443.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,29,474.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,30,511.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,31,556.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,32,604.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,33,654.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,34,724.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,35,783.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,36,870.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,37,938.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,38,1012.0
sgboba 128 abm8,aboba,128,seed3,8,adaptive_batch/batch_size,39,1065.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,0,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,1,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,2,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,3,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,4,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,5,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,6,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,7,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,8,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,9,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,10,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,11,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,12,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,13,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,14,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,15,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,16,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,17,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,18,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,19,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,20,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,21,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,22,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,23,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,24,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,25,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,26,128.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,27,384.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,28,384.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,29,384.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,30,384.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,31,384.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,32,384.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,33,384.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,34,384.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,35,384.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,36,384.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,37,384.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,38,1152.0
sgd_seesaw 128,seesaw,128,seed1,,seesaw/batch_size,39,1152.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,0,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,1,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,2,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,3,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,4,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,5,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,6,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,7,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,8,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,9,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,10,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,11,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,12,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,13,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,14,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,15,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,16,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,17,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,18,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,19,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,20,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,21,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,22,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,23,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,24,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,25,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,26,128.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,27,384.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,28,384.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,29,384.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,30,384.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,31,384.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,32,384.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,33,384.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,34,384.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,35,384.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,36,384.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,37,384.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,38,1152.0
sgd_seesaw 128,seesaw,128,seed2,,seesaw/batch_size,39,1152.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,0,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,1,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,2,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,3,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,4,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,5,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,6,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,7,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,8,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,9,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,10,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,11,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,12,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,13,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,14,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,15,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,16,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,17,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,18,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,19,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,20,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,21,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,22,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,23,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,24,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,25,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,26,128.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,27,384.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,28,384.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,29,384.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,30,384.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,31,384.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,32,384.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,33,384.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,34,384.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,35,384.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,36,384.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,37,384.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,38,1152.0
sgd_seesaw 128,seesaw,128,seed3,,seesaw/batch_size,39,1152.0
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,0,0.39
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,1,0.468
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,2,0.5112
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,3,0.5263
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,4,0.5373
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,5,0.5414
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,6,0.5429
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,7,0.5493
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,8,0.5543
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,9,0.5571
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,10,0.5614
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,11,0.5626
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,12,0.5687
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,13,0.5688
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,14,0.571
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,15,0.5695
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,16,0.5729
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,17,0.5742
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,18,0.5745
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,19,0.5773
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,20,0.5781
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,21,0.5781
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,22,0.5774
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,23,0.5772
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,24,0.5783
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,25,0.5785
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,26,0.5786
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,27,0.5783
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,28,0.5782
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,29,0.5779
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,30,0.5802
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,31,0.5802
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,32,0.5793
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,33,0.583
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,34,0.5824
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,35,0.5829
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,36,0.5824
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,37,0.5835
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,38,0.5835
sgboba 128 abm16,aboba,128,seed1,16,test_accuracy,39,0.5832
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,0,0.3862
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,1,0.471
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,2,0.5067
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,3,0.518
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,4,0.5261
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,5,0.5394
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,6,0.5429
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,7,0.5547
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,8,0.5531
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,9,0.5596
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,10,0.5578
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,11,0.5668
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,12,0.5691
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,13,0.5736
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,14,0.5665
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,15,0.5709
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,16,0.5717
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,17,0.572
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,18,0.5758
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,19,0.573
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,20,0.5737
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,21,0.5691
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,22,0.5712
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,23,0.5729
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,24,0.5738
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,25,0.5733
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,26,0.5731
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,27,0.5744
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,28,0.5735
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,29,0.5751
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,30,0.5757
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,31,0.5755
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,32,0.5759
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,33,0.5764
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,34,0.5774
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,35,0.5759
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,36,0.576
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,37,0.5751
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,38,0.5769
sgboba 128 abm16,aboba,128,seed2,16,test_accuracy,39,0.5773
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,0,0.3891
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,1,0.476
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,2,0.5105
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,3,0.523
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,4,0.5387
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,5,0.5434
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,6,0.5519
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,7,0.5562
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,8,0.5623
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,9,0.5638
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,10,0.5629
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,11,0.5657
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,12,0.5696
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,13,0.5692
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,14,0.5729
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,15,0.575
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,16,0.5721
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,17,0.577
sgboba 128 abm16,aboba,128,seed3,16,test_accuracy,18,0.5759
