run,variant,batch_size,seed,abm,metric,step,value
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,24,0.840079207920792
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,24,0.8445148514851485
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,25,0.8421782178217821
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,25,0.8463366336633663
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,26,0.8432475247524752
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,26,0.846019801980198
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,27,0.841029702970297
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,27,0.8481188118811881
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,28,0.8432079207920792
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,28,0.8479207920792079
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,29,0.8441188118811881
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,29,0.8463366336633663
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,30,0.8449108910891089
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,30,0.8474059405940594
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,31,0.8447524752475247
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,31,0.8476831683168317
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,32,0.8462970297029703
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,32,0.8474059405940594
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,33,0.8458613861386138
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,33,0.8475643564356435
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,34,0.8461782178217822
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,34,0.8476435643564356
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,35,0.8467326732673267
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,35,0.8485544554455445
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,36,0.8473267326732673
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,36,0.8482772277227723
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,37,0.8475643564356435
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,37,0.8478415841584158
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,38,0.8476039603960396
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,38,0.8479207920792079
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,39,0.8473267326732673
adaboba 64 abm1,aboba,64,seed1,1,test_accuracy,39,0.8479207920792079
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,0,0.7736633663366337
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,1,0.8085544554455446
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,2,0.7961980198019802
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,3,0.8075643564356436
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,4,0.8139405940594059
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,5,0.8123168316831684
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,6,0.8138613861386138
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,7,0.8186930693069306
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,8,0.8186534653465346
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,9,0.824
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,10,0.8223762376237623
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,11,0.8252277227722772
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,12,0.8255841584158415
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,13,0.8283168316831683
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,14,0.8274455445544554
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,15,0.834019801980198
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,16,0.8323564356435643
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,17,0.8319207920792079
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,18,0.8351287128712871
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,19,0.8352079207920792
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,20,0.8380990099009901
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,21,0.8395247524752475
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,22,0.8398811881188118
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,23,0.8393663366336633
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,24,0.8412673267326732
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,25,0.841980198019802
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,26,0.8447128712871287
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,27,0.8461386138613861
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,28,0.8463762376237624
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,29,0.8461386138613861
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,30,0.8487128712871287
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,31,0.849069306930693
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,32,0.8489108910891089
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,33,0.8481980198019802
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,34,0.8486732673267326
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,35,0.8486732673267326
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,36,0.8491485148514851
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,37,0.8496633663366336
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,38,0.8496237623762376
adaboba 64 abm1,aboba,64,seed2,1,test_accuracy,39,0.8493465346534653
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,0,0.7758415841584159
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,1,0.8071683168316832
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,2,0.8021782178217822
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,3,0.8097029702970298
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,4,0.8164356435643564
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,5,0.8166732673267326
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,6,0.8179405940594059
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,7,0.8214653465346534
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,8,0.8223762376237623
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,9,0.8248712871287128
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,10,0.8285940594059406
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,11,0.8284356435643564
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,12,0.8274851485148514
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,13,0.8303762376237623
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,14,0.8297821782178217
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,15,0.8335445544554455
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,16,0.834019801980198
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,17,0.8333465346534653
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,18,0.8377425742574257
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,19,0.8375841584158416
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,20,0.8399207920792079
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,21,0.8408712871287128
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,22,0.8414257425742574
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,23,0.8419009900990099
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,24,0.8446732673267326
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,25,0.8454257425742574
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,26,0.8459405940594059
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,27,0.8443564356435643
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,28,0.8455049504950495
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,29,0.8468910891089109
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,30,0.8472871287128713
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,31,0.8483960396039604
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,32,0.8487524752475247
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,33,0.8488316831683168
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,34,0.8506930693069307
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,35,0.8502178217821782
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,36,0.8503366336633663
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,37,0.8500990099009901
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,38,0.8505742574257426
adaboba 64 abm1,aboba,64,seed3,1,test_accuracy,39,0.8505742574257426
adamw 128,basic,128,seed1,,test_accuracy,0,0.7541386138613861
adamw 128,basic,128,seed1,,test_accuracy,0,0.7541386138613861
adamw 128,basic,128,seed1,,test_accuracy,1,0.8005148514851486
adamw 128,basic,128,seed1,,test_accuracy,1,0.8005148514851486
adamw 128,basic,128,seed1,,test_accuracy,2,0.8163960396039603
adamw 128,basic,128,seed1,,test_accuracy,2,0.8163960396039603
adamw 128,basic,128,seed1,,test_accuracy,3,0.8255445544554455
adamw 128,basic,128,seed1,,test_accuracy,3,0.8255445544554455
adamw 128,basic,128,seed1,,test_accuracy,4,0.8308910891089109
adamw 128,basic,128,seed1,,test_accuracy,4,0.8308910891089109
adamw 128,basic,128,seed1,,test_accuracy,5,0.8337425742574257
adamw 128,basic,128,seed1,,test_accuracy,5,0.8337425742574257
adamw 128,basic,128,seed1,,test_accuracy,6,0.8359207920792079
adamw 128,basic,128,seed1,,test_accuracy,6,0.8359207920792079
adamw 128,basic,128,seed1,,test_accuracy,7,0.8382970297029703
adamw 128,basic,128,seed1,,test_accuracy,7,0.8382970297029703
adamw 128,basic,128,seed1,,test_accuracy,8,0.8389702970297029
adamw 128,basic,128,seed1,,test_accuracy,8,0.8389702970297029
adamw 128,basic,128,seed1,,test_accuracy,9,0.8428514851485148
adamw 128,basic,128,seed1,,test_accuracy,9,0.8428514851485148
adamw 128,basic,128,seed1,,test_accuracy,10,0.844039603960396
adamw 128,basic,128,seed1,,test_accuracy,10,0.844039603960396
adamw 128,basic,128,seed1,,test_accuracy,11,0.842059405940594
adamw 128,basic,128,seed1,,test_accuracy,11,0.842059405940594
adamw 128,basic,128,seed1,,test_accuracy,12,0.848039603960396
adamw 128,basic,128,seed1,,test_accuracy,12,0.848039603960396
adamw 128,basic,128,seed1,,test_accuracy,13,0.8466138613861386
adamw 128,basic,128,seed1,,test_accuracy,13,0.8466138613861386
adamw 128,basic,128,seed1,,test_accuracy,14,0.8444356435643564
adamw 128,basic,128,seed1,,test_accuracy,14,0.8444356435643564
adamw 128,basic,128,seed1,,test_accuracy,15,0.8461386138613861
adamw 128,basic,128,seed1,,test_accuracy,15,0.8461386138613861
adamw 128,basic,128,seed1,,test_accuracy,16,0.8463366336633663
adamw 128,basic,128,seed1,,test_accuracy,16,0.8463366336633663
adamw 128,basic,128,seed1,,test_accuracy,17,0.8475643564356435
adamw 128,basic,128,seed1,,test_accuracy,17,0.8475643564356435
adamw 128,basic,128,seed1,,test_accuracy,18,0.848039603960396
adamw 128,basic,128,seed1,,test_accuracy,18,0.848039603960396
adamw 128,basic,128,seed1,,test_accuracy,19,0.8476435643564356
adamw 128,basic,128,seed1,,test_accuracy,19,0.8476435643564356
adamw 128,basic,128,seed1,,test_accuracy,20,0.8483564356435643
adamw 128,basic,128,seed1,,test_accuracy,20,0.8483564356435643
adamw 128,basic,128,seed1,,test_accuracy,21,0.8471683168316831
adamw 128,basic,128,seed1,,test_accuracy,21,0.8471683168316831
adamw 128,basic,128,seed1,,test_accuracy,22,0.8487920792079208
adamw 128,basic,128,seed1,,test_accuracy,22,0.8487920792079208
adamw 128,basic,128,seed1,,test_accuracy,23,0.8488316831683168
adamw 128,basic,128,seed1,,test_accuracy,23,0.8488316831683168
adamw 128,basic,128,seed1,,test_accuracy,24,0.8495445544554455
adamw 128,basic,128,seed1,,test_accuracy,24,0.8495445544554455
adamw 128,basic,128,seed1,,test_accuracy,25,0.8486732673267326
adamw 128,basic,128,seed1,,test_accuracy,25,0.8486732673267326
adamw 128,basic,128,seed1,,test_accuracy,26,0.849980198019802
adamw 128,basic,128,seed1,,test_accuracy,26,0.849980198019802
adamw 128,basic,128,seed1,,test_accuracy,27,0.8492673267326732
adamw 128,basic,128,seed1,,test_accuracy,27,0.8492673267326732
adamw 128,basic,128,seed1,,test_accuracy,28,0.8499405940594059
adamw 128,basic,128,seed1,,test_accuracy,28,0.8499405940594059
adamw 128,basic,128,seed1,,test_accuracy,29,0.8499405940594059
adamw 128,basic,128,seed1,,test_accuracy,29,0.8499405940594059
adamw 128,basic,128,seed1,,test_accuracy,30,0.8502574257425742
adamw 128,basic,128,seed1,,test_accuracy,30,0.8502574257425742
adamw 128,basic,128,seed1,,test_accuracy,31,0.8507326732673267
adamw 128,basic,128,seed1,,test_accuracy,31,0.8507326732673267
adamw 128,basic,128,seed1,,test_accuracy,32,0.8513663366336633
adamw 128,basic,128,seed1,,test_accuracy,32,0.8513663366336633
adamw 128,basic,128,seed1,,test_accuracy,33,0.852
adamw 128,basic,128,seed1,,test_accuracy,33,0.852
adamw 128,basic,128,seed1,,test_accuracy,34,0.850970297029703
adamw 128,basic,128,seed1,,test_accuracy,34,0.850970297029703
adamw 128,basic,128,seed1,,test_accuracy,35,0.851009900990099
adamw 128,basic,128,seed1,,test_accuracy,35,0.851009900990099
adamw 128,basic,128,seed1,,test_accuracy,36,0.8516435643564356
adamw 128,basic,128,seed1,,test_accuracy,36,0.8516435643564356
adamw 128,basic,128,seed1,,test_accuracy,37,0.8518415841584158
adamw 128,basic,128,seed1,,test_accuracy,37,0.8518415841584158
adamw 128,basic,128,seed1,,test_accuracy,38,0.8521980198019802
adamw 128,basic,128,seed1,,test_accuracy,38,0.8521980198019802
adamw 128,basic,128,seed1,,test_accuracy,39,0.8521188118811881
adamw 128,basic,128,seed1,,test_accuracy,39,0.8521188118811881
adamw 128,basic,128,seed2,,test_accuracy,0,0.7517623762376238
adamw 128,basic,128,seed2,,test_accuracy,0,0.7517623762376238
adamw 128,basic,128,seed2,,test_accuracy,0,0.7517623762376238
adamw 128,basic,128,seed2,,test_accuracy,1,0.7964356435643565
adamw 128,basic,128,seed2,,test_accuracy,1,0.7964356435643565
adamw 128,basic,128,seed2,,test_accuracy,1,0.7964356435643565
adamw 128,basic,128,seed2,,test_accuracy,2,0.8148910891089108
adamw 128,basic,128,seed2,,test_accuracy,2,0.8148910891089108
adamw 128,basic,128,seed2,,test_accuracy,2,0.8148910891089108
adamw 128,basic,128,seed2,,test_accuracy,3,0.8238415841584158
adamw 128,basic,128,seed2,,test_accuracy,3,0.8238415841584158
adamw 128,basic,128,seed2,,test_accuracy,3,0.8238415841584158
adamw 128,basic,128,seed2,,test_accuracy,4,0.8275643564356435
adamw 128,basic,128,seed2,,test_accuracy,4,0.8275643564356435
adamw 128,basic,128,seed2,,test_accuracy,4,0.8275643564356435
adamw 128,basic,128,seed2,,test_accuracy,5,0.833069306930693
adamw 128,basic,128,seed2,,test_accuracy,5,0.833069306930693
adamw 128,basic,128,seed2,,test_accuracy,5,0.833069306930693
adamw 128,basic,128,seed2,,test_accuracy,6,0.834019801980198
adamw 128,basic,128,seed2,,test_accuracy,6,0.834019801980198
adamw 128,basic,128,seed2,,test_accuracy,6,0.834019801980198
adamw 128,basic,128,seed2,,test_accuracy,7,0.8375841584158416
adamw 128,basic,128,seed2,,test_accuracy,7,0.8375841584158416
adamw 128,basic,128,seed2,,test_accuracy,7,0.8375841584158416
adamw 128,basic,128,seed2,,test_accuracy,8,0.8403960396039604
adamw 128,basic,128,seed2,,test_accuracy,8,0.8403960396039604
adamw 128,basic,128,seed2,,test_accuracy,8,0.8403960396039604
adamw 128,basic,128,seed2,,test_accuracy,9,0.8383762376237623
adamw 128,basic,128,seed2,,test_accuracy,9,0.8383762376237623
adamw 128,basic,128,seed2,,test_accuracy,9,0.8383762376237623
adamw 128,basic,128,seed2,,test_accuracy,10,0.8419009900990099
adamw 128,basic,128,seed2,,test_accuracy,10,0.8419009900990099
adamw 128,basic,128,seed2,,test_accuracy,10,0.8419009900990099
adamw 128,basic,128,seed2,,test_accuracy,11,0.8444356435643564
adamw 128,basic,128,seed2,,test_accuracy,11,0.8444356435643564
adamw 128,basic,128,seed2,,test_accuracy,11,0.8444356435643564
adamw 128,basic,128,seed2,,test_accuracy,12,0.8436435643564356
adamw 128,basic,128,seed2,,test_accuracy,12,0.8436435643564356
adamw 128,basic,128,seed2,,test_accuracy,13,0.8454257425742574
adamw 128,basic,128,seed2,,test_accuracy,13,0.8454257425742574
adamw 128,basic,128,seed2,,test_accuracy,14,0.8451089108910891
adamw 128,basic,128,seed2,,test_accuracy,14,0.8451089108910891
adamw 128,basic,128,seed2,,test_accuracy,15,0.8459009900990099
adamw 128,basic,128,seed2,,test_accuracy,15,0.8459009900990099
adamw 128,basic,128,seed2,,test_accuracy,16,0.8461386138613861
adamw 128,basic,128,seed2,,test_accuracy,16,0.8461386138613861
adamw 128,basic,128,seed2,,test_accuracy,17,0.8453465346534653
adamw 128,basic,128,seed2,,test_accuracy,17,0.8453465346534653
adamw 128,basic,128,seed2,,test_accuracy,18,0.8467326732673267
adamw 128,basic,128,seed2,,test_accuracy,18,0.8467326732673267
adamw 128,basic,128,seed2,,test_accuracy,19,0.8484356435643564
adamw 128,basic,128,seed2,,test_accuracy,19,0.8484356435643564
adamw 128,basic,128,seed2,,test_accuracy,20,0.8474455445544554
adamw 128,basic,128,seed2,,test_accuracy,20,0.8474455445544554
adamw 128,basic,128,seed2,,test_accuracy,21,0.8505346534653465
adamw 128,basic,128,seed2,,test_accuracy,21,0.8505346534653465
adamw 128,basic,128,seed2,,test_accuracy,22,0.8492277227722772
adamw 128,basic,128,seed2,,test_accuracy,22,0.8492277227722772
adamw 128,basic,128,seed2,,test_accuracy,23,0.8505346534653465
adamw 128,basic,128,seed2,,test_accuracy,23,0.8505346534653465
adamw 128,basic,128,seed2,,test_accuracy,24,0.8497821782178218
adamw 128,basic,128,seed2,,test_accuracy,24,0.8497821782178218
adamw 128,basic,128,seed2,,test_accuracy,25,0.8488712871287128
adamw 128,basic,128,seed2,,test_accuracy,25,0.8488712871287128
adamw 128,basic,128,seed2,,test_accuracy,26,0.8485544554455445
adamw 128,basic,128,seed2,,test_accuracy,26,0.8485544554455445
adamw 128,basic,128,seed2,,test_accuracy,27,0.8503366336633663
adamw 128,basic,128,seed2,,test_accuracy,27,0.8503366336633663
adamw 128,basic,128,seed2,,test_accuracy,28,0.8504158415841584
adamw 128,basic,128,seed2,,test_accuracy,28,0.8504158415841584
adamw 128,basic,128,seed2,,test_accuracy,29,0.8502970297029703
adamw 128,basic,128,seed2,,test_accuracy,29,0.8502970297029703
adamw 128,basic,128,seed2,,test_accuracy,30,0.8502574257425742
adamw 128,basic,128,seed2,,test_accuracy,30,0.8502574257425742
adamw 128,basic,128,seed2,,test_accuracy,31,0.8511287128712871
adamw 128,basic,128,seed2,,test_accuracy,31,0.8511287128712871
adamw 128,basic,128,seed2,,test_accuracy,32,0.8513267326732673
adamw 128,basic,128,seed2,,test_accuracy,32,0.8513267326732673
adamw 128,basic,128,seed2,,test_accuracy,33,0.8524752475247525
adamw 128,basic,128,seed2,,test_accuracy,33,0.8524752475247525
adamw 128,basic,128,seed2,,test_accuracy,34,0.8522376237623762
adamw 128,basic,128,seed2,,test_accuracy,34,0.8522376237623762
adamw 128,basic,128,seed2,,test_accuracy,35,0.8523564356435643
adamw 128,basic,128,seed2,,test_accuracy,35,0.8523564356435643
adamw 128,basic,128,seed2,,test_accuracy,36,0.8516435643564356
adamw 128,basic,128,seed2,,test_accuracy,36,0.8516435643564356
adamw 128,basic,128,seed2,,test_accuracy,37,0.8533465346534653
adamw 128,basic,128,seed2,,test_accuracy,37,0.8533465346534653
adamw 128,basic,128,seed2,,test_accuracy,38,0.8521188118811881
adamw 128,basic,128,seed2,,test_accuracy,38,0.8521188118811881
adamw 128,basic,128,seed2,,test_accuracy,39,0.8524356435643564
adamw 128,basic,128,seed2,,test_accuracy,39,0.8524356435643564
adamw 128,basic,128,seed3,,test_accuracy,0,0.7573069306930693
adamw 128,basic,128,seed3,,test_accuracy,0,0.7573069306930693
adamw 128,basic,128,seed3,,test_accuracy,1,0.7986138613861387
adamw 128,basic,128,seed3,,test_accuracy,1,0.7986138613861387
adamw 128,basic,128,seed3,,test_accuracy,2,0.8157227722772277
adamw 128,basic,128,seed3,,test_accuracy,2,0.8157227722772277
adamw 128,basic,128,seed3,,test_accuracy,3,0.8224158415841584
adamw 128,basic,128,seed3,,test_accuracy,3,0.8224158415841584
adamw 128,basic,128,seed3,,test_accuracy,4,0.8313267326732673
adamw 128,basic,128,seed3,,test_accuracy,4,0.8313267326732673
adamw 128,basic,128,seed3,,test_accuracy,5,0.8328316831683168
adamw 128,basic,128,seed3,,test_accuracy,5,0.8328316831683168
adamw 128,basic,128,seed3,,test_accuracy,6,0.836079207920792
adamw 128,basic,128,seed3,,test_accuracy,6,0.836079207920792
adamw 128,basic,128,seed3,,test_accuracy,7,0.8391683168316831
adamw 128,basic,128,seed3,,test_accuracy,7,0.8391683168316831
adamw 128,basic,128,seed3,,test_accuracy,8,0.837980198019802
adamw 128,basic,128,seed3,,test_accuracy,8,0.837980198019802
adamw 128,basic,128,seed3,,test_accuracy,9,0.8385742574257425
adamw 128,basic,128,seed3,,test_accuracy,9,0.8385742574257425
adamw 128,basic,128,seed3,,test_accuracy,10,0.8437623762376237
adamw 128,basic,128,seed3,,test_accuracy,10,0.8437623762376237
adamw 128,basic,128,seed3,,test_accuracy,11,0.8426930693069307
adamw 128,basic,128,seed3,,test_accuracy,11,0.8426930693069307
adamw 128,basic,128,seed3,,test_accuracy,12,0.8447920792079208
adamw 128,basic,128,seed3,,test_accuracy,12,0.8447920792079208
adamw 128,basic,128,seed3,,test_accuracy,13,0.8438019801980198
adamw 128,basic,128,seed3,,test_accuracy,13,0.8438019801980198
adamw 128,basic,128,seed3,,test_accuracy,14,0.8461782178217822
adamw 128,basic,128,seed3,,test_accuracy,14,0.8461782178217822
adamw 128,basic,128,seed3,,test_accuracy,15,0.8455841584158416
adamw 128,basic,128,seed3,,test_accuracy,15,0.8455841584158416
adamw 128,basic,128,seed3,,test_accuracy,16,0.8457425742574257
adamw 128,basic,128,seed3,,test_accuracy,16,0.8457425742574257
adamw 128,basic,128,seed3,,test_accuracy,17,0.8453861386138614
adamw 128,basic,128,seed3,,test_accuracy,17,0.8453861386138614
adamw 128,basic,128,seed3,,test_accuracy,18,0.8458613861386138
adamw 128,basic,128,seed3,,test_accuracy,18,0.8458613861386138
adamw 128,basic,128,seed3,,test_accuracy,19,0.8477623762376237
adamw 128,basic,128,seed3,,test_accuracy,19,0.8477623762376237
adamw 128,basic,128,seed3,,test_accuracy,20,0.8467722772277227
adamw 128,basic,128,seed3,,test_accuracy,20,0.8467722772277227
adamw 128,basic,128,seed3,,test_accuracy,21,0.848079207920792
adamw 128,basic,128,seed3,,test_accuracy,21,0.848079207920792
adamw 128,basic,128,seed3,,test_accuracy,22,0.8475643564356435
adamw 128,basic,128,seed3,,test_accuracy,22,0.8475643564356435
adamw 128,basic,128,seed3,,test_accuracy,23,0.8488316831683168
adamw 128,basic,128,seed3,,test_accuracy,23,0.8488316831683168
adamw 128,basic,128,seed3,,test_accuracy,24,0.8479603960396039
adamw 128,basic,128,seed3,,test_accuracy,24,0.8479603960396039
adamw 128,basic,128,seed3,,test_accuracy,25,0.849069306930693
adamw 128,basic,128,seed3,,test_accuracy,25,0.849069306930693
adamw 128,basic,128,seed3,,test_accuracy,26,0.8483960396039604
adamw 128,basic,128,seed3,,test_accuracy,26,0.8483960396039604
adamw 128,basic,128,seed3,,test_accuracy,27,0.848079207920792
adamw 128,basic,128,seed3,,test_accuracy,27,0.848079207920792
adamw 128,basic,128,seed3,,test_accuracy,28,0.8485544554455445
adamw 128,basic,128,seed3,,test_accuracy,28,0.8485544554455445
adamw 128,basic,128,seed3,,test_accuracy,29,0.8476435643564356
adamw 128,basic,128,seed3,,test_accuracy,29,0.8476435643564356
adamw 128,basic,128,seed3,,test_accuracy,30,0.8477623762376237
adamw 128,basic,128,seed3,,test_accuracy,30,0.8477623762376237
adamw 128,basic,128,seed3,,test_accuracy,31,0.8476831683168317
adamw 128,basic,128,seed3,,test_accuracy,31,0.8476831683168317
adamw 128,basic,128,seed3,,test_accuracy,32,0.8494653465346534
adamw 128,basic,128,seed3,,test_accuracy,32,0.8494653465346534
adamw 128,basic,128,seed3,,test_accuracy,33,0.8486336633663366
adamw 128,basic,128,seed3,,test_accuracy,33,0.8486336633663366
adamw 128,basic,128,seed3,,test_accuracy,34,0.8491485148514851
adamw 128,basic,128,seed3,,test_accuracy,34,0.8491485148514851
adamw 128,basic,128,seed3,,test_accuracy,35,0.8495049504950495
adamw 128,basic,128,seed3,,test_accuracy,35,0.8495049504950495
adamw 128,basic,128,seed3,,test_accuracy,36,0.8499009900990099
adamw 128,basic,128,seed3,,test_accuracy,36,0.8499009900990099
adamw 128,basic,128,seed3,,test_accuracy,37,0.8499009900990099
adamw 128,basic,128,seed3,,test_accuracy,37,0.8499009900990099
adamw 128,basic,128,seed3,,test_accuracy,38,0.8498613861386138
adamw 128,basic,128,seed3,,test_accuracy,38,0.8498613861386138
adamw 128,basic,128,seed3,,test_accuracy,39,0.8502178217821782
adamw 128,basic,128,seed3,,test_accuracy,39,0.8502178217821782
adamw 256,basic,256,seed1,,test_accuracy,0,0.7241980198019802
adamw 256,basic,256,seed1,,test_accuracy,0,0.7241980198019802
adamw 256,basic,256,seed1,,test_accuracy,1,0.7821386138613862
adamw 256,basic,256,seed1,,test_accuracy,1,0.7821386138613862
adamw 256,basic,256,seed1,,test_accuracy,2,0.8011485148514852
adamw 256,basic,256,seed1,,test_accuracy,2,0.8011485148514852
adamw 256,basic,256,seed1,,test_accuracy,3,0.81809900990099
adamw 256,basic,256,seed1,,test_accuracy,3,0.81809900990099
adamw 256,basic,256,seed1,,test_accuracy,4,0.8259009900990099
adamw 256,basic,256,seed1,,test_accuracy,4,0.8259009900990099
adamw 256,basic,256,seed1,,test_accuracy,5,0.8309306930693069
adamw 256,basic,256,seed1,,test_accuracy,5,0.8309306930693069
adamw 256,basic,256,seed1,,test_accuracy,6,0.8307326732673267
adamw 256,basic,256,seed1,,test_accuracy,6,0.8307326732673267
adamw 256,basic,256,seed1,,test_accuracy,7,0.8357227722772277
adamw 256,basic,256,seed1,,test_accuracy,7,0.8357227722772277
adamw 256,basic,256,seed1,,test_accuracy,8,0.8403960396039604
adamw 256,basic,256,seed1,,test_accuracy,8,0.8403960396039604
adamw 256,basic,256,seed1,,test_accuracy,9,0.8394455445544554
adamw 256,basic,256,seed1,,test_accuracy,9,0.8394455445544554
adamw 256,basic,256,seed1,,test_accuracy,10,0.8397623762376237
adamw 256,basic,256,seed1,,test_accuracy,10,0.8397623762376237
adamw 256,basic,256,seed1,,test_accuracy,11,0.8407920792079208
adamw 256,basic,256,seed1,,test_accuracy,11,0.8407920792079208
adamw 256,basic,256,seed1,,test_accuracy,12,0.8436435643564356
