run,variant,batch_size,seed,abm,metric,step,value
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,86,9.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,87,9.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,88,9.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,89,9.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,90,9.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,91,9.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,92,10.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,93,9.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,94,10.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,95,10.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,96,10.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,97,10.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,98,10.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,99,10.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,100,11.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,101,10.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,102,11.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,103,11.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,104,11.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,105,11.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,106,11.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,107,12.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,108,12.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,109,12.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,110,12.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,111,12.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,112,13.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,113,13.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,114,13.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,115,13.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,116,13.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,117,14.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,118,14.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,119,14.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,120,14.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,121,15.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,122,15.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,123,15.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,124,16.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,125,16.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,126,16.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,127,16.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,128,17.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,129,17.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,130,17.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,131,18.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,132,18.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,133,19.0
sgboba 256 abm2,aboba,256,seed1,2,adaptive_batch/batch_size,134,19.0
